sep=,
S2Chart
X of SiO2_calib 75  1 Measured 75 [Wavelength (nm)],SiO2_calib 75  1 Measured 75 - Delta,X of SiO2_calib 70  2 Measured 70 [Wavelength (nm)],SiO2_calib 70  2 Measured 70 - Delta,X of SiO2_calib 65  3 Measured 65 [Wavelength (nm)],SiO2_calib 65  3 Measured 65 - Delta,X of SiO2_calib 60  4 Measured 60 [Wavelength (nm)],SiO2_calib 60  4 Measured 60 - Delta,X of SiO2_calib 55  5 Measured 55 [Wavelength (nm)],SiO2_calib 55  5 Measured 55 - Delta,X of SiO2_calib 50  6 Measured 50 [Wavelength (nm)],SiO2_calib 50  6 Measured 50 - Delta,X of SiO2_calib 75  1 Generated 75 [Wavelength (nm)],SiO2_calib 75  1 Generated 75 - Delta,X of SiO2_calib 70  2 Generated 70 [Wavelength (nm)],SiO2_calib 70  2 Generated 70 - Delta,X of SiO2_calib 65  3 Generated 65 [Wavelength (nm)],SiO2_calib 65  3 Generated 65 - Delta,X of SiO2_calib 60  4 Generated 60 [Wavelength (nm)],SiO2_calib 60  4 Generated 60 - Delta,X of SiO2_calib 55  5 Generated 55 [Wavelength (nm)],SiO2_calib 55  5 Generated 55 - Delta,X of SiO2_calib 50  6 Generated 50 [Wavelength (nm)],SiO2_calib 50  6 Generated 50 - Delta
807.585551236395,57.5679459980688,807.585551236395,77.2587225205406,807.585551236395,94.7063618407381,807.585551236395,112.751597261779,807.585551236395,126.096042439936,807.585551236395,139.814008564629,807.585551236395,58.1663944054392,807.585551236395,77.4723083868902,807.585551236395,95.6867211699382,807.585551236395,112.181786889576,807.585551236395,126.606636250008,807.585551236395,138.887183419748
806.799494364515,58.0063004196571,806.799494364515,77.9724002750721,806.799494364515,95.6908243666434,806.799494364515,112.959743236593,806.799494364515,125.536682898977,806.799494364515,139.00417984804,806.799494364515,58.1681898154871,806.799494364515,77.4718134418597,806.799494364515,95.6851105862947,806.799494364515,112.181866058865,806.799494364515,126.611170343477,806.799494364515,138.897577880357
806.013437492634,57.1570442572872,806.013437492634,77.3795789736214,806.013437492634,96.2446620393621,806.013437492634,111.545530065637,806.013437492634,125.373700229412,806.013437492634,138.827481321683,806.013437492634,58.1700504925317,806.013437492634,77.4714375005277,806.013437492634,95.6836825418134,806.013437492634,112.182191823451,806.013437492634,126.616008124262,806.013437492634,138.908318794737
805.227380620753,58.0217171638895,805.227380620753,77.6173423407688,805.227380620753,95.4775791717887,805.227380620753,112.05822130283,805.227380620753,125.834668248655,805.227380620753,138.865073525852,805.227380620753,58.1719768177466,805.227380620753,77.4711814255542,805.227380620753,95.6824386062156,805.227380620753,112.182766603865,805.227380620753,126.621152834194,805.227380620753,138.919409995938
804.441323748873,57.762788180457,804.441323748873,75.9435501760189,804.441323748873,95.3919989811696,804.441323748873,112.976174291334,804.441323748873,127.072136603675,804.441323748873,139.320283457254,804.441323748873,58.1754798124738,804.441323748873,77.4727660739509,804.441323748873,95.6831312924747,804.441323748873,112.185247564724,804.441323748873,126.628096291528,804.441323748873,138.93214560869
803.655266876993,57.3990791668415,803.655266876993,77.257601056084,803.655266876993,96.0691371587191,803.655266876993,112.076101542022,803.655266876993,126.86946144651,803.655266876993,138.088412781111,803.655266876993,58.1793674271403,803.655266876993,77.4748362932725,803.655266876993,95.684384101568,803.655266876993,112.188337147416,803.655266876993,126.635674063919,803.655266876993,138.945518196761
802.869210005107,58.0033718996962,802.869210005107,76.4090118533419,802.869210005107,95.5054020211773,802.869210005107,111.920204347202,802.869210005107,126.521822101015,802.869210005107,138.64551594476,802.869210005107,58.1833267876447,802.869210005107,77.4770364619441,802.869210005107,95.6858359622241,802.869210005107,112.19169532142,802.869210005107,126.643581533028,802.869210005107,138.959264840952
802.083153133226,57.6265362567575,802.083153133226,77.114509863438,802.083153133226,94.2491295600988,802.083153133226,112.018051012271,802.083153133226,126.587164232849,802.083153133226,139.756352025939,802.083153133226,58.1873583584771,802.083153133226,77.4793675714259,802.083153133226,95.6874886232638,802.083153133226,112.195324732971,802.083153133226,126.651822194579,802.083153133226,138.973389623455
801.297096261347,57.76669487471,801.297096261347,77.1300490852855,801.297096261347,95.8133400004832,801.297096261347,110.97568075417,801.297096261347,125.985784474401,801.297096261347,138.247137221106,801.297096261347,58.1914626056345,801.297096261347,77.4818306212158,801.297096261347,95.6893438517926,801.297096261347,112.199228058872,801.297096261347,126.660399585804,801.297096261347,138.987896673723
800.511039389467,58.0747501085133,800.511039389467,76.9403084375457,800.511039389467,95.7307490909864,800.511039389467,111.978358921345,800.511039389467,127.924853427764,800.511039389467,138.112021707207,800.511039389467,58.1956399965966,800.511039389467,77.4844266189264,800.511039389467,95.6914034334486,800.511039389467,112.203408006931,800.511039389467,126.669317286029,800.511039389467,139.00279016906
799.724982517588,57.5287080349229,799.724982517588,77.2824395962698,799.724982517588,95.0118520393508,799.724982517588,111.536202929322,799.724982517588,127.632172160618,799.724982517588,139.483755686349,799.724982517588,58.1998910003003,799.724982517588,77.4871565803647,799.724982517588,95.6936691726541,799.724982517588,112.207867316419,799.724982517588,126.678578917267,799.724982517588,139.018074335234
798.938925645706,57.9027533045226,798.938925645706,77.9103764475603,798.938925645706,95.2911163518097,798.938925645706,111.860445978231,798.938925645706,126.296536823811,798.938925645706,138.69639226147,798.938925645706,58.2042160871131,798.938925645706,77.4900215296112,798.938925645706,95.6961428928721,798.938925645706,112.21260875852,798.938925645706,126.688188144824,798.938925645706,139.033753447088
798.152868773824,57.8445518749421,798.152868773824,76.8055571425829,798.152868773824,95.3953056024254,798.152868773824,111.345053930507,798.152868773824,125.867579385292,798.152868773824,139.203569973227,798.152868773824,58.208615728806,798.152868773824,77.4930224991017,798.152868773824,95.6988264368672,798.152868773824,112.217635136808,798.152868773824,126.698148677912,798.152868773824,139.049831829155
797.366811901942,57.5592214143986,797.366811901942,77.8654162301249,797.366811901942,95.2371730930247,797.366811901942,112.386018109593,797.366811901942,126.138496457708,797.366811901942,138.799675942786,797.366811901942,58.2130903985251,797.366811901942,77.4961605297081,797.366811901942,95.7017216669706,797.366811901942,112.222949287712,797.366811901942,126.708464270274,797.366811901942,139.066313856295
796.580755030062,58.0142243274375,796.580755030062,77.3664710598687,796.580755030062,95.1324279448955,796.580755030062,111.920878592249,796.580755030062,125.651525809777,796.580755030062,138.272307499041,796.580755030062,58.2176405707618,796.580755030062,77.4994366708221,796.580755030062,95.7048304653504,796.580755030062,112.228554081009,796.580755030062,126.719138720821,796.580755030062,139.083203954325
795.794698158181,57.7386623875983,795.794698158181,77.1476501433296,795.794698158181,95.8421083704575,795.794698158181,111.371547626594,795.794698158181,125.506093274668,795.794698158181,140.23789510019,795.794698158181,58.2222667213225,795.794698158181,77.5028519804388,795.794698158181,95.7081547342865,795.794698158181,112.23445242031,795.794698158181,126.730175874274,795.794698158181,139.100506600666
795.008641286302,57.556854261272,795.008641286302,77.3785664221284,795.008641286302,95.420221816263,795.008641286302,111.797456075477,795.008641286302,126.788781204267,795.008641286302,138.921589487481,795.008641286302,58.2269693272967,795.008641286302,77.5064075252419,795.008641286302,95.7116963964495,795.008641286302,112.240647243564,795.008641286302,126.741579621818,795.008641286302,139.118226324996
794.222584414419,57.8083265499955,794.222584414419,77.0510242840486,794.222584414419,95.9573513623765,794.222584414419,112.961165233677,794.222584414419,125.780499281884,794.222584414419,137.56544471386,794.222584414419,58.2311291545062,794.222584414419,77.5093934766463,794.222584414419,95.7147271249031,794.222584414419,112.246445538162,794.222584414419,126.752724344587,794.222584414419,139.135821342596
793.436527542541,57.579992452761,793.436527542541,76.5573248428416,793.436527542541,95.5220033435522,793.436527542541,111.310217475742,793.436527542541,125.94092821293,793.436527542541,139.656732612789,793.436527542541,58.2350948905898,793.436527542541,77.5122096571966,793.436527542541,95.7176575038578,793.436527542541,112.252238783802,793.436527542541,126.763964758702,793.436527542541,139.153600427847
792.650470670659,58.3351532652269,792.650470670659,77.4536468397808,792.650470670659,94.805188181789,792.650470670659,111.460794696153,792.650470670659,127.137626476746,792.650470670659,139.061502077521,792.650470670659,58.2391359340428,792.650470670659,77.5151655187858,792.650470670659,95.7208060995581,792.650470670659,112.258331570212,792.650470670659,126.77557755046,792.650470670659,139.171804862442
791.864413798776,58.2877292311679,791.864413798776,77.0516961861318,791.864413798776,95.5198296915845,791.864413798776,112.536887843783,791.864413798776,124.962814676481,791.864413798776,138.553185928791,791.864413798776,58.2432527237461,791.864413798776,77.5182621097219,791.864413798776,95.7241748601964,791.864413798776,112.26472692189,791.864413798776,126.787566759439,791.864413798776,139.190439366945
791.078356926897,57.7090213548751,791.078356926897,76.8287824971719,791.078356926897,95.1482968911494,791.078356926897,111.046770653604,791.078356926897,125.113516201168,791.078356926897,140.468441781833,791.078356926897,58.2474456991069,791.078356926897,77.5215004867111,791.078356926897,95.7277657550645,791.078356926897,112.271427899708,791.078356926897,126.799936474901,791.078356926897,139.209508717847
790.292300055019,58.0166107072088,790.292300055019,77.5096331049064,790.292300055019,95.2835877647377,790.292300055019,111.791149389365,790.292300055019,126.355412106976,790.292300055019,137.872558378558,790.292300055019,58.2517153000108,790.292300055019,77.5248817149383,790.292300055019,95.7315807748528,790.292300055019,112.278437601474,790.292300055019,126.812690836517,790.292300055019,139.229017748286
789.506243183135,57.8949847797707,789.506243183135,77.061823235444,789.506243183135,94.7369496574584,789.506243183135,111.991848961587,789.506243183135,125.294070940516,789.506243183135,139.696765408488,789.506243183135,58.256061966772,789.506243183135,77.5284068681487,789.506243183135,95.7356219319563,789.506243183135,112.285759162487,789.506243183135,126.825834035106,789.506243183135,139.248971348773
788.720186311255,57.6059492194024,788.720186311255,77.3442053068113,788.720186311255,94.7665047698128,788.720186311255,111.197278731128,788.720186311255,127.696622223385,788.720186311255,138.95432986528,788.720186311255,58.2604861400831,788.720186311255,77.5320770287304,788.720186311255,95.7398912607846,788.720186311255,112.293395756113,788.720186311255,126.839370313386,788.720186311255,139.269374467927
787.934129439375,57.912411092808,787.934129439375,77.0564437896802,787.934129439375,95.0120410876832,787.934129439375,112.55303252352,787.934129439375,126.36909069651,787.934129439375,138.719750491507,787.934129439375,58.2649882609621,787.934129439375,77.5358932877977,787.934129439375,95.7443908180786,787.934129439375,112.301350594366,787.934129439375,126.853303966735,787.934129439375,139.290232113225
787.148072567491,57.9635443373799,787.148072567491,77.6221045547078,787.148072567491,96.0463660633148,787.148072567491,113.323506980423,787.148072567491,125.556574724277,787.148072567491,138.475910236119,787.148072567491,58.2695687706987,787.148072567491,77.5398567452767,787.148072567491,95.7491226832331,787.148072567491,112.309626928505,787.148072567491,126.867639343975,787.148072567491,139.311549351748
786.362015695614,57.3668503708431,786.362015695614,77.1690110368377,786.362015695614,95.2024125957887,786.362015695614,111.123335343142,786.362015695614,128.091041718722,786.362015695614,139.122593137477,786.362015695614,58.2742281107983,786.362015695614,77.54396850999,786.362015695614,95.7540889586248,786.362015695614,112.318228049637,786.362015695614,126.882380848151,786.362015695614,139.333331310953
785.575958823734,57.3842402901483,785.575958823734,77.6937158421379,785.575958823734,95.4334120937868,785.575958823734,112.591153143927,785.575958823734,126.332035993033,785.575958823734,137.685244221207,785.575958823734,58.278966722925,785.575958823734,77.5482296997443,785.575958823734,95.7592917699466,785.575958823734,112.327157289333,785.575958823734,126.897532937341,785.575958823734,139.355583179442
784.78990195185,58.1155779629014,784.78990195185,75.929777401536,784.78990195185,95.4638371686523,784.78990195185,112.560772244419,784.78990195185,125.180831546396,784.78990195185,140.453537387152,784.78990195185,58.2837850488419,784.78990195185,77.5526414414183,784.78990195185,95.7647332665485,784.78990195185,112.33641802026,784.78990195185,126.913100125473,784.78990195185,139.378310207748
784.003845079969,57.3977980989038,784.003845079969,78.4188255815121,784.003845079969,95.9289317585475,784.003845079969,111.207872277855,784.003845079969,127.179615422768,784.003845079969,137.482693601731,784.003845079969,58.2889209956596,784.003845079969,77.5574791434501,784.003845079969,95.7706996360716,784.003845079969,112.346286277189,784.003845079969,126.929334594363,784.003845079969,139.401732541266
783.217788208091,58.1669316681147,783.217788208091,76.5846452994365,783.217788208091,94.9240419514342,783.217788208091,111.98902533566,783.217788208091,126.528296551388,783.217788208091,138.694644791496,783.217788208091,58.2941651732655,783.217788208091,77.56250182064,783.217788208091,95.7769426496506,783.217788208091,112.356525423971,783.217788208091,126.946023081639,783.217788208091,139.425666542338
782.431731336207,57.9874540086961,782.431731336207,77.5620140497841,782.431731336207,95.9606325470222,782.431731336207,112.279018563896,782.431731336207,125.595712045208,782.431731336207,139.412145186734,782.431731336207,58.2994912543524,782.431731336207,77.5676797227836,782.431731336207,95.783432544158,782.431731336207,112.367108272703,782.431731336207,126.963142407774,782.431731336207,139.450093471374
781.64567446433,58.033021134363,781.64567446433,77.2635564230902,781.64567446433,95.1804496664518,781.64567446433,111.511821903957,781.64567446433,125.775776803497,781.64567446433,139.836083842457,781.64567446433,58.3048996946491,781.64567446433,77.5730140317151,781.64567446433,95.7901715862564,781.64567446433,112.378038384533,781.64567446433,126.98069733133,781.64567446433,139.475018840101
780.859617592444,57.6932748124767,780.859617592444,76.6951145207086,780.859617592444,96.0979145320143,780.859617592444,111.977985405459,780.859617592444,127.005020958891,780.859617592444,138.493833095083,780.859617592444,58.3103909498577,780.859617592444,77.5785059390479,780.859617592444,95.7971620683245,780.859617592444,112.389319365221,780.859617592444,126.998692671058,780.859617592444,139.500448226092
780.073560720567,57.6607473152372,780.073560720567,76.4809718146622,780.073560720567,95.032220517423,780.073560720567,112.307839256332,780.073560720567,125.298972280911,780.073560720567,140.267179833715,780.073560720567,58.3159654755865,780.073560720567,77.5841566462736,780.073560720567,95.8044063088409,780.073560720567,112.400954865834,780.073560720567,127.017133306792,780.073560720567,139.526387273595
779.287503848686,57.4908625637198,779.287503848686,78.4361946630668,779.287503848686,95.4031727734902,779.287503848686,112.852638583258,779.287503848686,128.19916545876,779.287503848686,137.792920085339,779.287503848686,58.3216237272798,779.287503848686,77.589967364863,779.287503848686,95.8119066527773,779.287503848686,112.412948583472,779.287503848686,127.03602418037,779.287503848686,139.552841694386
778.501446976804,58.2198438557043,778.501446976804,76.8752502240272,778.501446976804,95.3068481608585,778.501446976804,112.209728675169,778.501446976804,127.767178562282,778.501446976804,139.320883842917,778.501446976804,58.3273661601467,778.501446976804,77.5959393163683,778.501446976804,95.8196654719981,778.501446976804,112.425304261999,778.501446976804,127.055370296566,778.501446976804,139.579817268614
777.715390104922,57.7701147055405,777.715390104922,77.8485528328223,777.715390104922,95.813949649235,777.715390104922,111.613553457213,777.715390104922,127.67423540794,777.715390104922,138.5453301746,777.715390104922,58.3331932290867,777.715390104922,77.6020737325257,777.715390104922,95.8276851656683,777.715390104922,112.438025692785,777.715390104922,127.075176724034,777.715390104922,139.607319845673
776.929333233042,57.6990491385545,776.929333233042,77.5436829668289,776.929333233042,94.7001023864444,776.929333233042,112.367406980188,776.929333233042,126.664584338515,776.929333233042,139.513800714355,776.929333233042,58.3391053886142,776.929333233042,77.6083718553613,776.929333233042,95.8359681606693,776.929333233042,112.451116715476,776.929333233042,127.095448596277,776.929333233042,139.635355345073
776.143276361163,57.6948370400133,776.143276361163,77.597186361102,776.143276361163,95.6963866155309,776.143276361163,111.391274289775,776.143276361163,127.33029692767,776.143276361163,140.283639198564,776.143276361163,58.3451030927796,776.143276361163,77.6148349372966,776.143276361163,95.8445169120224,776.143276361163,112.464581218759,776.143276361163,127.116191112622,776.143276361163,139.663929757325
775.357219489281,57.9082682870305,775.357219489281,77.191499545772,775.357219489281,95.2620559932559,775.357219489281,112.280433857574,775.357219489281,125.98498057642,775.357219489281,139.763994625945,775.357219489281,58.3511867950892,775.357219489281,77.6214642412569,775.357219489281,95.8533339033208,775.357219489281,112.478423141164,775.357219489281,127.137409539223,775.357219489281,139.693049144835
774.571162617402,57.9954989999812,774.571162617402,77.9261616845069,774.571162617402,95.6546533301571,774.571162617402,111.880575847114,774.571162617402,125.460961578381,774.571162617402,138.221559669145,774.571162617402,58.3569239298553,774.571162617402,77.6277599709755,774.571162617402,95.8619004205604,774.571162617402,112.492142833954,774.571162617402,127.158648481569,774.571162617402,139.722317471576
773.785105745518,58.0538177046109,773.785105745518,77.0217387455676,773.785105745518,95.3865980154171,773.785105745518,112.007408952171,773.785105745518,126.826560869632,773.785105745518,141.238119668709,773.785105745518,58.3621469715882,773.785105745518,77.6335282694707,773.785105745518,95.8700150270752,773.785105745518,112.505546345937,773.785105745518,127.179731705878,773.785105745518,139.751582367064
772.999048873637,57.6392716558658,772.999048873637,77.2703380818049,772.999048873637,96.1010817243539,772.999048873637,112.591641672273,772.999048873637,126.039451763522,772.999048873637,139.047919381167,772.999048873637,58.3674533573977,772.999048873637,77.6394609187632,772.999048873637,95.8783981511119,772.999048873637,112.51933103832,772.999048873637,127.201298689218,772.999048873637,139.781403548619
772.212992001759,58.0083323335154,772.212992001759,77.0071742381984,772.212992001759,95.2179466819442,772.212992001759,112.435657592071,772.212992001759,127.224859479276,772.212992001759,139.787484213879,772.212992001759,58.3728434738865,772.212992001759,77.6455591435966,772.212992001759,95.8870523056763,772.212992001759,112.533500973694,772.212992001759,127.223354913753,772.212992001759,139.811787348544
771.426935129879,57.8706948264851,771.426935129879,76.7784367915705,771.426935129879,95.6094239213458,771.426935129879,112.157173246629,771.426935129879,127.561991748969,771.426935129879,140.825121201898,771.426935129879,58.3783177057744,771.426935129879,77.6518241786124,771.426935129879,95.8959800334003,771.426935129879,112.548060267736,771.426935129879,127.245905933472,771.426935129879,139.842740176332
770.640878257998,57.9193541027679,770.640878257998,76.9784666702506,770.640878257998,95.2171654777001,770.640878257998,111.870254965872,770.640878257998,125.604396749326,770.640878257998,137.844436112225,770.640878257998,58.3838764357888,770.640878257998,77.6582572684482,770.640878257998,95.9051839070084,770.640878257998,112.563013090093,770.640878257998,127.268957375301,770.640878257998,139.874268519643
769.854821386114,57.7526000700717,769.854821386114,77.0586234625058,769.854821386114,95.6548913722772,769.854821386114,112.180444058754,769.854821386114,127.738105975859,769.854821386114,139.154714571264,769.854821386114,58.3895200445511,769.854821386114,77.6648596678372,769.854821386114,95.9146665297937,769.854821386114,112.578363665274,769.854821386114,127.292514940234,769.854821386114,139.906378945308
769.068764514235,58.085403445939,769.068764514235,77.4768436750128,769.068764514235,95.4939504454525,769.068764514235,112.790593596283,769.068764514235,127.649515319466,769.068764514235,139.377975522937,769.068764514235,58.3952489104608,769.068764514235,77.6716326417084,769.068764514235,95.9244305361028,769.068764514235,112.594116273567,769.068764514235,127.31658440449,769.068764514235,139.939078100328
768.282707642355,57.9342086549438,768.282707642355,77.5805569355381,768.282707642355,94.8922763844613,768.282707642355,112.204995033696,768.282707642355,126.748691954954,768.282707642355,139.696391040695,768.282707642355,58.4010634095757,768.282707642355,77.6785774652893,768.282707642355,95.9344785918313,768.282707642355,112.610275251968,768.282707642355,127.341171620678,768.282707642355,139.972372712895
767.496650770475,57.8500197276027,767.496650770475,77.6169447504768,767.496650770475,96.1643969670053,767.496650770475,112.761211382204,767.496650770475,127.096977624356,767.496650770475,139.17316358367,767.496650770475,58.4069639154897,767.496650770475,77.6856954242088,767.496650770475,95.9448133949291,767.496650770475,112.626844995139,767.496650770475,127.366282518995,767.496650770475,140.006269593417
766.710593898594,57.7834756875773,766.710593898594,77.3199810931176,766.710593898594,95.3890312491995,766.710593898594,111.910772999043,766.710593898594,127.363621329125,766.710593898594,140.712737200369,766.710593898594,58.4129507992061,766.710593898594,77.6929878146031,766.710593898594,95.9554376759161,766.710593898594,112.64382995637,766.710593898594,127.391923108435,766.710593898594,140.040775635559
765.924537026711,57.9225266491045,765.924537026711,77.4353250775791,765.924537026711,95.2692297348814,765.924537026711,112.34213835601,765.924537026711,127.016818089886,765.924537026711,138.831882578639,765.924537026711,58.4190244290085,765.924537026711,77.7004559432211,765.924537026711,95.9663541984088,765.924537026711,112.661234648577,765.924537026711,127.418099478025,765.924537026711,140.075897817291
765.138480154829,58.0312181894238,765.138480154829,77.3693090114748,765.138480154829,95.6872216390627,765.138480154829,112.395976610492,765.138480154829,126.474089107052,765.138480154829,140.149516083669,765.138480154829,58.425086309664,765.138480154829,77.7079858899634,765.138480154829,95.9774450263777,765.138480154829,112.678946464474,765.138480154829,127.444710640576,765.138480154829,140.111550241581
764.352423282951,58.1633916555431,764.352423282951,77.7753463229401,764.352423282951,95.8726715347861,764.352423282951,112.427851087549,764.352423282951,126.972298960794,764.352423282951,139.451940915138,764.352423282951,58.430937164631,764.352423282951,77.7153460410715,764.352423282951,95.988468650645,764.352423282951,112.696732645148,764.352423282951,127.471545658745,764.352423282951,140.147551709903
763.566366411071,58.0877172861553,763.566366411071,77.0062031191154,763.566366411071,94.9915079076487,763.566366411071,111.713656290154,763.566366411071,126.701701157966,763.566366411071,139.815229707608,763.566366411071,58.436874171337,763.566366411071,77.7228835827021,763.566366411071,95.9997901032075,763.566366411071,112.714949254226,763.566366411071,127.498932125046,763.566366411071,140.184188202799
762.780309539188,57.8941007658974,762.780309539188,77.3809632718913,762.780309539188,95.7509897292066,762.780309539188,112.472098128775,762.780309539188,126.884119084824,762.780309539188,140.429414186956,762.780309539188,58.4428976589669,762.780309539188,77.7305998312564,762.780309539188,96.0114122490814,762.780309539188,112.733601021045,762.780309539188,127.52687644044,762.780309539188,140.221467041772
761.994252667307,58.3932774217151,761.994252667307,77.0371818177823,761.994252667307,95.5827532897058,761.994252667307,112.536076297839,761.994252667307,126.458317566851,761.994252667307,139.744943277502,761.994252667307,58.4490079528902,761.994252667307,77.7384961137972,761.994252667307,96.0233379886592,761.994252667307,112.75269273947,761.994252667307,127.555385092415,761.994252667307,140.25939563845
761.208195795429,57.6192456896618,761.208195795429,77.8390678664007,761.208195795429,95.7000949284426,761.208195795429,111.956785308687,761.208195795429,126.741905161793,761.208195795429,139.441816859638,761.208195795429,58.4552053745012,761.208195795429,77.7465737681564,761.208195795429,96.0355702582969,761.208195795429,112.772229269013,761.208195795429,127.584464656354,761.208195795429,140.297981495715
760.422138923547,57.9286915134895,760.422138923547,76.9569210270785,760.422138923547,95.8021312127988,760.422138923547,112.666171629387,760.422138923547,127.804917818125,760.422138923547,141.003269318001,760.422138923547,58.4614902410574,760.422138923547,77.7548341430437,760.422138923547,96.0481120309136,760.422138923547,112.792215535968,760.422138923547,127.614121796942,760.422138923547,140.337232208841
759.636082051665,58.1271023987703,759.636082051665,77.8438552343003,759.636082051665,96.1988072982785,759.636082051665,112.971812957182,759.636082051665,127.93423341736,759.636082051665,140.307687405125,759.636082051665,58.4678628655108,759.636082051665,77.763278598157,759.636082051665,96.0609663166044,759.636082051665,112.812656534576,759.636082051665,127.644363269582,759.636082051665,140.377155466649
758.850025179785,57.8159106788704,758.850025179785,76.3044624306217,758.850025179785,95.3144831244206,758.850025179785,112.071410328301,758.850025179785,127.493172704491,758.850025179785,140.300670130901,758.850025179785,58.4743235563367,758.850025179785,77.771908504294,758.850025179785,96.0741361632663,758.850025179785,112.833557328211,758.850025179785,127.675195921851,758.850025179785,140.417759052663
758.063968307903,57.5026153326275,758.063968307903,77.699350479896,758.063968307903,96.2191927771637,758.063968307903,112.333022781978,758.063968307903,127.642239865854,758.063968307903,139.85457564338,758.063968307903,58.4808726173573,758.063968307903,77.7807252434669,758.063968307903,96.0876246572373,758.063968307903,112.854923050592,758.063968307903,127.706626694975,758.063968307903,140.459050846286
757.277911436024,58.3757348493191,757.277911436024,77.4578557793272,757.277911436024,95.6689347593883,757.277911436024,112.68304359956,757.277911436024,126.929401055341,757.277911436024,140.710221438856,757.277911436024,58.4875103475601,757.277911436024,77.7897302090166,757.277911436024,96.1014349239494,757.277911436024,112.87675890702,757.277911436024,127.738662625326,757.277911436024,140.501038823976
756.491854564143,57.731458213793,756.491854564143,77.511880191255,756.491854564143,95.3094200110955,756.491854564143,112.01753846222,756.491854564143,127.308652648981,756.491854564143,140.395993606419,756.491854564143,58.4942370409122,756.491854564143,77.7989248057307,756.491854564143,96.1155701285962,756.491854564143,112.899070175642,756.491854564143,127.771310845954,756.491854564143,140.543731060447
755.70579769226,58.0268440616803,755.70579769226,77.4784275076766,755.70579769226,95.2742888776631,755.70579769226,112.438173215988,755.70579769226,127.129200546192,755.70579769226,140.865312839746,755.70579769226,58.5016824672315,755.70579769226,77.8090468444211,755.70579769226,96.1308095277854,755.70579769226,112.922620766443,755.70579769226,127.805276750056,755.70579769226,140.587743918765
754.919740820382,58.5047413917171,754.919740820382,77.4484283333896,754.919740820382,96.0541450497597,754.919740820382,113.120535361632,754.919740820382,127.206056082859,754.919740820382,139.441276274737,754.919740820382,58.5102683666331,754.919740820382,77.8205920191294,754.919740820382,96.1476787188037,754.919740820382,112.947927839894,754.919740820382,127.841039030141,754.919740820382,140.633495764755
754.133683948499,57.778568192795,754.133683948499,76.7576350802761,754.133683948499,95.0419116958897,754.133683948499,111.52800629476,754.133683948499,126.887776329928,754.133683948499,141.327083738796,754.133683948499,58.518952093971,754.133683948499,77.8323422811186,754.133683948499,96.1648964997876,754.133683948499,112.973741877001,754.133683948499,127.877450152637,754.133683948499,140.679988556469
753.347627076616,57.8610355655585,753.347627076616,77.6145763285781,753.347627076616,95.2877595422415,753.347627076616,112.758200635846,753.347627076616,127.409153523807,753.347627076616,140.44343699169,753.347627076616,58.5277340490657,753.347627076616,77.8442992463237,753.347627076616,96.1824663808469,753.347627076616,113.000068619502,753.347627076616,127.914517753219,753.347627076616,140.727230788242
752.561570204736,58.6544299589103,752.561570204736,77.5929810236129,752.561570204736,95.7758286147858,752.561570204736,112.967940385209,752.561570204736,127.096580693549,752.561570204736,140.131835251324,752.561570204736,58.5366146276047,752.561570204736,77.8564645452576,752.561570204736,96.200391918049,752.561570204736,113.026913890511,752.561570204736,127.952249572249,752.561570204736,140.77523105651
751.775513332856,57.8784013119052,751.775513332856,77.3914850391336,751.775513332856,95.7341134375508,751.775513332856,111.956875556238,751.775513332856,127.572590260696,751.775513332856,140.918971472096,751.775513332856,58.5455942209562,751.775513332856,77.8688398231851,751.775513332856,96.2186767142252,751.775513332856,113.054283595967,751.775513332856,127.990653456432,751.775513332856,140.823998060974
750.989456460976,57.8184639955647,750.989456460976,77.6960686411937,750.989456460976,95.6754363654499,750.989456460976,113.293241603782,750.989456460976,127.448742999772,750.989456460976,140.527069154944,750.989456460976,58.5546732159779,750.989456460976,77.8814267402999,750.989456460976,96.2373244197939,750.989456460976,113.082183726118,750.989456460976,128.029737360512,750.989456460976,140.873540605767
750.203399589095,58.2848034157115,750.203399589095,77.3915173450218,750.203399589095,95.9623345207881,750.203399589095,113.491202628655,750.203399589095,128.399197818169,750.203399589095,140.327852212805,750.203399589095,58.5638519948205,750.203399589095,77.8942269719042,750.203399589095,96.2563387336026,750.203399589095,113.110620357032,750.203399589095,128.069509348984,750.203399589095,140.923867600626
749.417342717216,57.9996704408438,749.417342717216,76.7955725082525,749.417342717216,95.9846714890577,749.417342717216,111.665222428871,749.417342717216,128.335222784918,749.417342717216,140.692834198199,749.417342717216,58.5731309347252,749.417342717216,77.9072422085923,749.417342717216,96.2757234037886,749.417342717216,113.139599652149,749.417342717216,128.109977597843,749.417342717216,140.974988062075
748.631285845332,58.2268698790568,748.631285845332,77.5626849470582,748.631285845332,95.7620033492316,748.631285845332,112.364738278,748.631285845332,127.353665324813,748.631285845332,140.698317789392,748.631285845332,58.5825104078165,748.631285845332,77.9204741564365,748.631285845332,96.2954822286596,748.631285845332,113.169127863854,748.631285845332,128.15115039636,748.631285845332,141.026911114607
