sep=,
S2Chart
X of Ga2O3_silicon_calib 75  1 Measured 75 [Wavelength (nm)],Ga2O3_silicon_calib 75  1 Measured 75 - Delta,X of Ga2O3_silicon_calib 70  2 Measured 70 [Wavelength (nm)],Ga2O3_silicon_calib 70  2 Measured 70 - Delta,X of Ga2O3_silicon_calib 65  3 Measured 65 [Wavelength (nm)],Ga2O3_silicon_calib 65  3 Measured 65 - Delta,X of Ga2O3_silicon_calib 60  4 Measured 60 [Wavelength (nm)],Ga2O3_silicon_calib 60  4 Measured 60 - Delta,X of Ga2O3_silicon_calib 55  5 Measured 55 [Wavelength (nm)],Ga2O3_silicon_calib 55  5 Measured 55 - Delta,X of Ga2O3_silicon_calib 50  6 Measured 50 [Wavelength (nm)],Ga2O3_silicon_calib 50  6 Measured 50 - Delta,X of Ga2O3_silicon_calib 75  1 Generated 75 [Wavelength (nm)],Ga2O3_silicon_calib 75  1 Generated 75 - Delta,X of Ga2O3_silicon_calib 70  2 Generated 70 [Wavelength (nm)],Ga2O3_silicon_calib 70  2 Generated 70 - Delta,X of Ga2O3_silicon_calib 65  3 Generated 65 [Wavelength (nm)],Ga2O3_silicon_calib 65  3 Generated 65 - Delta,X of Ga2O3_silicon_calib 60  4 Generated 60 [Wavelength (nm)],Ga2O3_silicon_calib 60  4 Generated 60 - Delta,X of Ga2O3_silicon_calib 55  5 Generated 55 [Wavelength (nm)],Ga2O3_silicon_calib 55  5 Generated 55 - Delta,X of Ga2O3_silicon_calib 50  6 Generated 50 [Wavelength (nm)],Ga2O3_silicon_calib 50  6 Generated 50 - Delta
747.059172101573,-58.544867054288,747.059172101573,-88.204227494515,747.059172101573,243.72630355204,747.059172101573,222.873839234874,747.059172101573,207.198455535575,747.059172101573,198.587130873702,747.059172101573,-56.9835316134221,747.059172101573,-86.7094602426978,747.059172101573,244.241033128414,747.059172101573,222.893967081765,747.059172101573,208.868677295877,747.059172101573,199.608410066425
746.273115229693,-59.0472746844522,746.273115229693,-88.824285355126,746.273115229693,242.942231900607,746.273115229693,221.951021894482,746.273115229693,208.665230054401,746.273115229693,198.662920243777,746.273115229693,-57.1066195792856,746.273115229693,-86.9445844830283,746.273115229693,243.971292351103,746.273115229693,222.670338196674,746.273115229693,208.701218980603,746.273115229693,199.485061694258
745.487058357812,-58.6016637919155,745.487058357812,-88.7537928438796,745.487058357812,242.714501116514,745.487058357812,222.052581723277,745.487058357812,208.105439548461,745.487058357812,198.926854988906,745.487058357812,-57.2301774885624,745.487058357812,-87.1811122526754,745.487058357812,243.700565031704,745.487058357812,222.446327070671,745.487058357812,208.533581443229,745.487058357812,199.361586460998
744.701001485929,-58.70906455869,744.701001485929,-88.8214662843326,744.701001485929,242.33603074934,744.701001485929,221.397103209004,744.701001485929,207.270163778836,744.701001485929,198.714658797534,744.701001485929,-57.3542204050225,744.701001485929,-87.4190647499247,744.701001485929,243.428849954161,744.701001485929,222.22193950445,744.701001485929,208.365770320478,744.701001485929,199.237988991842
743.91494461405,-59.0338577898823,743.91494461405,-89.6492602994708,743.91494461405,242.654304605151,743.91494461405,221.13285914824,743.91494461405,207.662415698645,743.91494461405,198.628333128619,743.91494461405,-57.4787520843428,743.91494461405,-87.6584581173813,743.91494461405,243.156141961752,743.91494461405,221.997173543812,743.91494461405,208.197783630405,743.91494461405,199.114267610203
743.128887742169,-58.996772732332,743.128887742169,-88.958721224757,743.128887742169,241.875607143353,743.128887742169,221.417683584287,743.128887742169,207.825746499413,743.128887742169,198.508918636573,743.128887742169,-57.6037763091768,743.128887742169,-87.8993087230446,743.128887742169,242.882435896234,743.128887742169,221.772027230361,743.128887742169,208.029619387568,743.128887742169,198.990420638211
742.342830870287,-59.8519231476777,742.342830870287,-89.2870450579503,742.342830870287,241.624917089375,742.342830870287,221.098860631902,742.342830870287,206.725564134214,742.342830870287,198.524802706506,742.342830870287,-57.7292968897995,742.342830870287,-88.141633164401,742.342830870287,242.607726598226,742.342830870287,221.546498601415,742.342830870287,207.861275602941,742.342830870287,198.866446396631
741.556773998408,-60.1076077634197,741.556773998408,269.657070594358,741.556773998408,241.137618456375,741.556773998408,220.381028635131,741.556773998408,207.224645101398,741.556773998408,198.167464886237,741.556773998408,-57.8553176647762,741.556773998408,271.614551727405,741.556773998408,242.332008907586,741.556773998408,221.320585689921,741.556773998408,207.69275028383,741.556773998408,198.742343204766
740.770717126526,-59.8941373648332,740.770717126526,269.650248765763,740.770717126526,241.214442757074,740.770717126526,220.407838153918,740.770717126526,206.983851307954,740.770717126526,197.927421386945,740.770717126526,-57.9818425016571,740.770717126526,271.369228883316,740.770717126526,242.055277663796,740.770717126526,221.09428652436,740.770717126526,207.524041433774,740.770717126526,198.618109380367
739.984660254645,-59.9596263236199,739.984660254645,269.864219584789,739.984660254645,240.4602434657,739.984660254645,219.976778737007,739.984660254645,206.395529155117,739.984660254645,197.69306158588,739.984660254645,-58.1088752976862,739.984660254645,271.122380992054,739.984660254645,241.777527706377,739.984660254645,220.867599128663,739.984660254645,207.355147052466,739.984660254645,198.493743239541
739.198603382765,-59.8670217994921,739.198603382765,268.917508076991,739.198603382765,240.903144126903,739.198603382765,219.764019055861,739.198603382765,206.806237123095,739.198603382765,198.063946309484,739.198603382765,-58.2364199805423,739.198603382765,270.873990495716,739.198603382765,241.498753875294,739.198603382765,220.64052152212,739.198603382765,207.186065135653,739.198603382765,198.369243096657
738.412546510882,-59.583228466258,738.412546510882,269.165115157839,738.412546510882,239.895833231467,738.412546510882,219.670224870322,738.412546510882,206.692939719802,738.412546510882,197.621932999621,738.412546510882,-58.3644805091012,738.412546510882,270.624039585301,738.412546510882,241.218951011382,738.412546510882,220.413051719285,738.412546510882,207.016793675048,738.412546510882,198.244607264253
737.626489639001,-60.6012694899309,737.626489639001,269.467616143236,737.626489639001,240.105202095736,737.626489639001,219.637037862098,737.626489639001,206.115990819583,737.626489639001,197.885934509827,737.626489639001,-58.4919916492925,737.626489639001,270.373468844393,737.626489639001,240.938560959277,737.626489639001,220.185290457696,737.626489639001,206.847306580668,737.626489639001,198.11977926953
736.840432767123,-60.6700315962852,736.840432767123,268.024463872597,736.840432767123,239.477387007867,736.840432767123,219.455466424345,736.840432767123,205.85581995676,736.840432767123,197.417720083066,736.840432767123,-58.6188334078331,736.840432767123,270.122363203189,736.840432767123,240.657618859157,736.840432767123,219.957243354455,736.840432767123,206.677599577763,736.840432767123,197.994753246396
736.054375895239,-60.0884234060642,736.054375895239,268.701448208258,736.054375895239,239.415818271505,736.054375895239,218.851880388698,736.054375895239,205.875352117427,736.054375895239,197.363658774597,736.054375895239,-58.7461764374726,736.054375895239,269.869655034919,736.054375895239,240.375627539498,736.054375895239,219.728794798523,736.054375895239,206.507697149833,736.054375895239,197.869588089399
735.268319023362,-60.6970009875208,735.268319023362,268.652731005301,735.268319023362,238.909414622856,735.268319023362,218.479142870053,735.268319023362,205.072745714942,735.268319023362,197.368089614853,735.268319023362,-58.8740243117987,735.268319023362,269.615325601154,735.268319023362,240.09258180053,735.268319023362,219.499942829668,735.268319023362,206.337597314106,735.268319023362,197.744282129121
734.48226215148,-61.1319542700359,734.48226215148,267.638429387575,734.48226215148,239.29807287296,734.48226215148,218.74699429864,734.48226215148,205.427120077512,734.48226215148,197.017323408341,734.48226215148,-59.0023806286067,734.48226215148,269.359355887176,734.48226215148,239.808476444342,734.48226215148,219.270685482326,734.48226215148,206.167298083086,734.48226215148,197.618833693718
733.696205279599,-60.8717666838953,733.696205279599,267.513618298444,733.696205279599,238.656556906703,733.696205279599,218.122896708854,733.696205279599,205.44295805382,733.696205279599,196.622329645886,733.696205279599,-59.1312490105062,733.696205279599,269.101726596912,733.696205279599,239.523306275374,733.696205279599,219.041020785516,733.696205279599,205.996797464466,733.696205279599,197.493241108827
732.910148407718,-61.6361933851858,732.910148407718,267.955119590014,732.910148407718,238.910709953523,732.910148407718,218.442338264229,732.910148407718,205.333517829133,732.910148407718,196.991593624792,732.910148407718,-59.2606331055581,732.910148407718,268.842418147768,732.910148407718,239.237066100907,732.910148407718,218.810946762739,732.910148407718,205.826093461021,732.910148407718,197.367502697469
732.124091535836,-61.6043225444499,732.124091535836,265.971326218501,732.124091535836,237.898844821313,732.124091535836,218.132073234483,732.124091535836,204.805234364575,732.124091535836,196.49655755729,732.124091535836,-59.3905365879314,732.124091535836,268.581410665374,732.124091535836,238.949750731572,732.124091535836,218.580461431877,732.124091535836,205.65518407051,732.124091535836,197.24161677994
731.338034663955,-61.618411959026,731.338034663955,267.070632776284,731.338034663955,237.65713394563,731.338034663955,217.408461628081,731.338034663955,205.330787392098,731.338034663955,196.774905904523,731.338034663955,-59.520963158582,731.338034663955,268.31868397825,731.338034663955,238.661354981873,731.338034663955,218.349562805101,731.338034663955,205.484067285575,731.338034663955,197.115581673719
730.551977792076,-61.6470495850127,730.551977792076,267.065314616717,730.551977792076,238.064460962333,730.551977792076,217.636178827642,730.551977792076,204.642037073577,730.551977792076,196.391213641103,730.551977792076,-59.6519165459595,730.551977792076,268.054217612378,730.551977792076,238.371873670719,730.551977792076,218.118248888765,730.551977792076,205.312741093636,730.551977792076,196.989395693361
729.765920920192,-61.4429699070341,729.765920920192,265.452526193756,729.765920920192,236.884511447063,729.765920920192,217.529819535141,729.765920920192,204.650946272061,729.765920920192,196.084470601068,729.765920920192,-59.7834005067396,729.765920920192,267.787990785682,729.765920920192,238.081301621967,729.765920920192,217.88651768331,729.765920920192,205.14120347679,729.765920920192,196.863057150389
728.979864048313,-62.2052078812874,728.979864048313,265.820661836202,728.979864048313,236.927629458497,728.979864048313,216.559880090986,728.979864048313,204.459170743493,728.979864048313,196.176362586145,728.979864048313,-59.9161267149377,728.979864048313,267.519440564757,728.979864048313,237.789480363927,728.979864048313,217.654414786878,728.979864048313,204.969550593232,728.979864048313,196.736659020126
728.193807176432,-61.9742960756499,728.193807176432,265.841467104396,728.193807176432,236.523588253855,728.193807176432,216.853608424431,728.193807176432,204.25427729359,728.193807176432,196.289836308065,728.193807176432,-60.0503406362598,728.193807176432,267.248367425042,728.193807176432,237.496359454583,728.193807176432,217.421955020378,728.193807176432,204.797811399711,728.193807176432,196.61022877089
727.407750304554,-62.1034025008695,727.407750304554,264.666659099316,727.407750304554,235.700122676655,727.407750304554,216.656638219078,727.407750304554,203.606051103377,727.407750304554,195.532900527983,727.407750304554,-60.1851189792632,727.407750304554,266.975462265472,727.407750304554,237.202137440331,727.407750304554,217.189074200151,727.407750304554,204.625854193286,727.407750304554,196.483639402517
726.621693432672,-61.7295814852355,726.621693432672,265.02710583286,726.621693432672,235.677999372714,726.621693432672,215.853335888034,726.621693432672,204.103918559419,726.621693432672,195.716175360607,726.621693432672,-60.320466081541,726.621693432672,266.700702989479,726.621693432672,236.906809220148,726.621693432672,216.955770271325,726.621693432672,204.453676907267,726.621693432672,196.356889197932
725.83563656079,-62.454939422134,725.83563656079,265.370671693855,725.83563656079,236.059499332514,725.83563656079,216.350601220577,725.83563656079,203.407590879733,725.83563656079,195.773944058906,725.83563656079,-60.4563863238211,725.83563656079,266.424067166787,725.83563656079,236.610369701808,725.83563656079,216.722041172715,725.83563656079,204.281277469242,725.83563656079,196.229976436554
725.04957968891,-62.7478078476648,725.04957968891,264.183605225997,725.04957968891,234.610250371321,725.04957968891,215.851885194851,725.04957968891,203.470933820982,725.04957968891,195.607739081073,725.04957968891,-60.5928841312151,725.04957968891,266.145532027521,725.04957968891,236.312813802507,725.04957968891,216.487884836713,725.04957968891,204.108653800963,725.04957968891,196.102899394183
724.263522817029,-62.5708912988596,724.263522817029,264.070868307149,724.263522817029,235.047570782637,724.263522817029,215.722219425864,724.263522817029,203.175457363438,724.263522817029,195.50129182105,724.263522817029,-60.7299639745146,724.263522817029,265.865074456229,724.263522817029,236.01413644951,724.263522817029,216.253299189189,724.263522817029,203.935803818232,724.263522817029,195.975656342893
723.477465945147,-62.455360743838,723.477465945147,264.319108948697,723.477465945147,235.052925035162,723.477465945147,215.692856728764,723.477465945147,203.319693233937,723.477465945147,195.083649965768,723.477465945147,-60.8676303715361,723.477465945147,265.582670985846,723.477465945147,235.714332580808,723.477465945147,216.018282149386,723.477465945147,203.762725430787,723.477465945147,195.848245550914
722.691409073268,-62.9754668783117,722.691409073268,263.821834950256,722.691409073268,233.794597800664,722.691409073268,215.105244386587,722.691409073268,202.766462346051,722.691409073268,195.237216500985,722.691409073268,-61.0058878885199,722.691409073268,265.298297791551,722.691409073268,235.413397145793,722.691409073268,215.782831629815,722.691409073268,203.589416542189,722.691409073268,195.720665282521
721.905352201387,-63.1432263321231,721.905352201387,263.145689447059,721.905352201387,233.666580578747,721.905352201387,214.673317606934,721.905352201387,202.953491012634,721.905352201387,195.045865880745,721.905352201387,-61.1447411415861,721.905352201387,265.011930684557,721.905352201387,235.111325105942,721.905352201387,215.54694553615,721.905352201387,203.415875049703,721.905352201387,195.592913797916
721.119295329504,-62.8363305499719,721.119295329504,263.289806757447,721.119295329504,234.108377124175,721.119295329504,214.787819930844,721.119295329504,202.700068276237,721.119295329504,194.923335642269,721.119295329504,-61.284194798245,721.119295329504,264.723545105826,721.119295329504,234.808111435522,721.119295329504,215.310621767124,721.119295329504,203.242098844178,721.119295329504,195.464989353115
720.333238457624,-63.7627930354012,720.333238457624,263.08642884531,720.333238457624,233.525608384661,720.333238457624,214.001145386928,720.333238457624,202.615779066723,720.333238457624,194.736168679914,720.333238457624,-61.4239278400921,720.333238457624,264.433304935793,720.333238457624,234.503737724402,720.333238457624,215.073770739254,720.333238457624,203.067993970973,720.333238457624,195.336813205628
719.547181585743,-63.5317259688006,719.547181585743,261.985538685427,719.547181585743,233.356708154616,719.547181585743,214.403252276503,719.547181585743,202.331031028635,719.547181585743,194.633992535227,719.547181585743,-61.5640831358439,719.547181585743,264.14110192152,719.547181585743,234.198203061077,719.547181585743,214.836428592692,719.547181585743,202.893599284258,719.547181585743,195.208418216832
718.761124713863,-63.5892450861203,718.761124713863,262.026243228938,718.761124713863,233.079050914549,718.761124713863,213.707078218093,718.761124713863,202.100189043552,718.761124713863,194.018210851883,718.761124713863,-61.7048451195932,718.761124713863,263.846805509164,718.761124713863,233.891509492237,718.761124713863,214.598641739197,718.761124713863,202.718963785006,718.761124713863,195.079845549895
717.975067841983,-64.0799239664753,717.975067841983,263.038523608824,717.975067841983,232.736529473762,717.975067841983,213.827189760441,717.975067841983,201.752155962205,717.975067841983,194.694109680862,717.975067841983,-61.8462185047048,717.975067841983,263.550389567671,717.975067841983,233.583652031044,717.975067841983,214.360408057362,717.975067841983,202.544085343643,717.975067841983,194.951093446238
717.189010970101,-64.3444488997558,717.189010970101,261.256490318616,717.189010970101,232.079833113019,717.189010970101,213.446769823232,717.189010970101,201.479697245093,717.189010970101,194.07558992402,717.189010970101,-61.9882080599702,717.189010970101,263.251827561087,717.189010970101,233.274625706943,717.189010970101,214.12172541826,717.189010970101,202.368961823527,717.189010970101,194.822160142474
716.402954098221,-63.9350778259195,716.402954098221,261.457805618436,716.402954098221,231.962233815456,716.402954098221,213.268405779027,716.402954098221,201.420462885873,716.402954098221,194.217823167482,716.402954098221,-62.1308186113811,716.402954098221,262.951092541757,716.402954098221,232.964425566458,716.402954098221,213.882591685327,716.402954098221,202.193591080817,716.402954098221,194.693043870289
715.616897226341,-64.550689511562,715.616897226341,261.283966170746,715.616897226341,231.635437161236,715.616897226341,212.645162355452,715.616897226341,201.254197662306,715.616897226341,193.966816187465,715.616897226341,-62.2740550439823,715.616897226341,262.648157143446,715.616897226341,232.653046673992,715.616897226341,213.643004714253,715.616897226341,202.017970964346,715.616897226341,194.563742856313
714.830840354459,-64.4756665203058,714.830840354459,259.720950329442,714.830840354459,231.279733169108,714.830840354459,212.950916593428,714.830840354459,201.026260697268,714.830840354459,194.086306461636,714.830840354459,-62.4179223037987,714.830840354459,262.342993574408,714.830840354459,232.340484112657,714.830840354459,213.402962352865,714.830840354459,201.842099315486,714.830840354459,194.43425532199
714.044783482578,-64.552331160867,714.044783482578,260.804574119217,714.044783482578,230.883036509186,714.044783482578,212.573975179672,714.044783482578,201.101717184553,714.044783482578,193.923395222963,714.044783482578,-62.5624253998445,714.044783482578,262.035573610395,714.044783482578,232.026732985109,714.044783482578,213.162462441016,714.044783482578,201.665973968024,714.044783482578,194.304579483453
713.258726610697,-64.59576760844,713.258726610697,260.616140403964,713.258726610697,230.828120463249,713.258726610697,212.376162627247,713.258726610697,200.773107701076,713.258726610697,193.563610727051,713.258726610697,-62.7075694062232,713.258726610697,261.725868587608,713.258726610697,231.711788414404,713.258726610697,212.921502810468,713.258726610697,201.48959274802,713.258726610697,194.174713551391
712.472669738815,-65.1255799148238,712.472669738815,259.010908994152,712.472669738815,230.024086921927,712.472669738815,212.049442561891,712.472669738815,200.773598139041,712.472669738815,193.159426824451,712.472669738815,-62.8536972771278,712.472669738815,261.413583775373,712.472669738815,231.395551478556,712.472669738815,212.680069338815,712.472669738815,201.312965348317,712.472669738815,194.044671227705
711.686612866935,-64.6802407159431,711.686612866935,259.889462174777,711.686612866935,230.309070607552,711.686612866935,211.450220523267,711.686612866935,200.790287572918,711.686612866935,193.206609269073,711.686612866935,-63.0034766650101,711.686612866935,261.096608418695,711.686612866935,231.077287846744,711.686612866935,212.43806825578,711.686612866935,201.136181517369,711.686612866935,193.914570142238
710.900555995056,-65.8307405485139,710.900555995056,259.495162129718,710.900555995056,230.369109555166,710.900555995056,211.840304960911,710.900555995056,200.22690769087,710.900555995056,193.013025210577,710.900555995056,-63.1539621414982,710.900555995056,260.777243215563,710.900555995056,230.757824313671,710.900555995056,212.19560379548,710.900555995056,200.959133932437,710.900555995056,193.784270868685
710.114499123173,-65.3095368095746,710.114499123173,257.843126972707,710.114499123173,229.418066920573,710.114499123173,211.344454032635,710.114499123173,200.290748642801,710.114499123173,192.980692773512,710.114499123173,-63.3051601723049,710.114499123173,260.455457678876,710.114499123173,230.437156192285,710.114499123173,211.95267370622,710.114499123173,200.781820343251,710.114499123173,193.65377156717
709.328442251295,-65.6907473298821,709.328442251295,259.292595597757,709.328442251295,229.31063865654,709.328442251295,210.937398079177,709.328442251295,200.079309263435,709.328442251295,192.923603958475,709.328442251295,-63.4570773304764,709.328442251295,260.131220856486,709.328442251295,230.11527882212,709.328442251295,211.709275727866,709.328442251295,200.604238491362,709.328442251295,193.523070391789
708.542385379415,-65.5650294747979,708.542385379415,258.417872618462,708.542385379415,228.704975022948,708.542385379415,211.006097051522,708.542385379415,199.838244481362,708.542385379415,192.681745037553,708.542385379415,-63.6097203002062,708.542385379415,259.804501324458,708.542385379415,229.792187570227,708.542385379415,211.465407591718,708.542385379415,200.426386109992,708.542385379415,193.392165490466
707.75632850753,-65.7053505814418,707.75632850753,257.689220923193,707.75632850753,228.522240122875,707.75632850753,210.567042510983,707.75632850753,199.173681308451,707.75632850753,192.403598751596,707.75632850753,-63.7630958808068,707.75632850753,259.475267180352,707.75632850753,229.467877832156,707.75632850753,211.221067020394,707.75632850753,200.248260923893,707.75632850753,193.261055004814
706.970271635652,-66.0114735022994,706.970271635652,257.899997249791,706.970271635652,228.33571855778,706.970271635652,209.950560814743,706.970271635652,199.680152042379,706.970271635652,192.529189963412,706.970271635652,-63.9172109908659,706.970271635652,259.143486036522,706.970271635652,229.142345032934,706.970271635652,210.976251727718,706.970271635652,200.069860649203,706.970271635652,193.129737069987
706.184214763771,-65.89940220589,706.184214763771,256.726067096777,706.184214763771,228.102919145505,706.184214763771,210.259420364923,706.184214763771,199.140579870174,706.184214763771,192.202185782468,706.184214763771,-64.0720726725997,706.184214763771,258.80912501343,706.184214763771,228.815584628049,706.184214763771,210.730959418586,706.184214763771,199.891182993283,706.184214763771,192.998209814534
705.398157891888,-66.5810511863485,705.398157891888,255.863387585477,705.398157891888,226.688106332846,705.398157891888,209.486628193725,705.398157891888,199.241541336453,705.398157891888,192.006149765462,705.398157891888,-64.2276880963925,705.398157891888,258.47215073302,705.398157891888,228.487592104476,705.398157891888,210.485187788858,705.398157891888,199.712225654575,705.398157891888,192.866471360251
704.612101020009,-66.6389953010313,704.612101020009,256.584673977659,704.612101020009,227.764882629231,704.612101020009,209.666877781169,704.612101020009,198.982560836392,704.612101020009,192.04364432112,704.612101020009,-64.3840645655545,704.612101020009,258.132529312131,704.612101020009,228.158362981702,704.612101020009,210.238934525228,704.612101020009,199.532986322448,704.612101020009,192.734519822034
703.826044148129,-66.9218924604208,703.826044148129,255.319902160065,703.826044148129,226.751157245187,703.826044148129,209.313566185923,703.826044148129,198.651160747736,703.826044148129,192.113025589258,703.826044148129,-64.5407361219241,703.826044148129,257.790512285485,703.826044148129,227.827920059018,703.826044148129,209.992137847767,703.826044148129,199.353393027934,703.826044148129,192.602293853705
703.039987276249,-66.9546016126582,703.039987276249,255.939629529747,703.039987276249,226.387564976018,703.039987276249,209.030714857017,703.039987276249,198.336232502075,703.039987276249,191.729829799406,703.039987276249,-64.6980571031278,703.039987276249,257.445850952264,703.039987276249,227.49623657675,703.039987276249,209.744839666009,703.039987276249,199.173496076877,703.039987276249,192.469836725811
702.253930404365,-67.4174280205451,702.253930404365,255.60034335528,702.253930404365,226.413495850387,702.253930404365,208.679428885543,702.253930404365,198.722684647263,702.253930404365,191.634368317612,702.253930404365,-64.8561516327454,702.253930404365,257.098438914034,702.253930404365,227.163301163616,702.253930404365,209.497052368659,702.253930404365,198.993310472133,702.253930404365,192.337161359694
701.467873532484,-66.8541592429853,701.467873532484,255.020377642733,701.467873532484,225.955777181288,701.467873532484,208.442867752622,701.467873532484,198.094627930461,701.467873532484,191.606996742601,701.467873532484,-65.0150273502273,701.467873532484,256.748240151074,701.467873532484,226.829109459439,701.467873532484,209.248773612419,701.467873532484,198.812833871197,701.467873532484,192.20426584453
700.681816660606,-68.0456426079456,700.681816660606,255.385775355209,700.681816660606,225.268754908035,700.681816660606,207.92756666374,700.681816660606,197.868471467405,700.681816660606,191.016140311616,700.681816660606,-65.1746920479076,700.681816660606,256.395218103383,700.681816660606,226.49365714172,700.681816660606,209.000001044149,700.681816660606,198.632063921647,700.681816660606,192.071148261798
699.895759788724,-68.272288643158,699.895759788724,254.057426504471,699.895759788724,225.558579778111,699.895759788724,208.007702135823,699.895759788724,198.059704461296,699.895759788724,191.203186716699,699.895759788724,-65.335153677002,699.895759788724,256.039335664532,699.895759788724,226.15693992676,699.895759788724,208.750732300735,699.895759788724,198.450998260974,699.895759788724,191.937806685119
699.109702916845,-68.2634917024686,699.109702916845,254.052597308529,699.109702916845,224.266439930029,699.109702916845,207.752475995493,699.109702916845,197.787296765815,699.109702916845,191.047524916748,699.109702916845,-65.4964203538932,699.109702916845,255.680555175684,699.109702916845,225.818953570811,699.109702916845,208.500965008967,699.109702916845,198.269634516418,699.109702916845,191.804239180095
698.323646044963,-67.8547563439586,698.323646044963,254.210542630903,698.323646044963,224.024676763156,698.323646044963,207.841581311031,698.323646044963,197.083183351124,698.323646044963,191.582978217898,698.323646044963,-65.6585003667355,698.323646044963,255.318838419764,698.323646044963,225.479693871221,698.323646044963,208.250696785402,698.323646044963,198.087970304795,698.323646044963,191.670443804138
697.537589173082,-68.0279971796008,697.537589173082,252.876009070613,697.537589173082,224.615798964582,697.537589173082,207.249435208071,697.537589173082,197.332256880528,697.537589173082,190.52316427329,697.537589173082,-65.821402182379,697.537589173082,254.954146615831,697.537589173082,225.13915666761,697.537589173082,207.999925236233,697.537589173082,197.906003232325,697.537589173082,191.536418606305
696.751532301199,-68.1384605382753,696.751532301199,253.457953127403,696.751532301199,223.665500613861,696.751532301199,207.023799788049,696.751532301199,196.977696181933,696.751532301199,190.739561058774,696.751532301199,-65.9851344536465,696.751532301199,254.586440413654,696.751532301199,224.797337843057,696.751532301199,207.748647957152,696.751532301199,197.723730894458,696.751532301199,191.402161627131
695.965475429318,-68.4615390952888,695.965475429318,253.053167099924,695.965475429318,223.537850493743,695.965475429318,206.38201752559,695.965475429318,196.617913972232,695.965475429318,190.671701227589,695.965475429318,-66.1493620841615,695.965475429318,254.216000337417,695.965475429318,224.454399566013,695.965475429318,207.496945394234,695.965475429318,197.541198525904,695.965475429318,191.267702323693
695.179418557441,-68.5430397584549,695.179418557441,251.618023986277,695.179418557441,223.554596223848,695.179418557441,206.814552352121,695.179418557441,196.699690102406,695.179418557441,190.421997196719,695.179418557441,-66.3143054465959,695.179418557441,253.842586062346,695.179418557441,224.110232208752,695.179418557441,207.244762512675,695.179418557441,197.358373692152,695.179418557441,191.133019093416
694.393361685559,-69.1379376450425,694.393361685559,252.003140368012,694.393361685559,222.532660715927,694.393361685559,205.907000155327,694.393361685559,196.58482510405,694.393361685559,190.195602412695,694.393361685559,-66.4800989236736,694.393361685559,253.466039324219,694.393361685559,223.764770685602,694.393361685559,206.99206643323,694.393361685559,197.175236489304,694.393361685559,190.998098457203
693.607304813679,-69.2190459515705,693.607304813679,251.267613140117,693.607304813679,222.276978664902,693.607304813679,206.232295886662,693.607304813679,196.334696700958,693.607304813679,190.568173267069,693.607304813679,-66.6467518045583,693.607304813679,253.086318456899,693.607304813679,223.41801105224,693.607304813679,206.738854713819,693.607304813679,196.991784473706,693.607304813679,190.862938423813
692.821247941798,-69.1745046058728,692.821247941798,250.558707118421,692.821247941798,222.354920842366,692.821247941798,205.527153916977,692.821247941798,196.147885333367,692.821247941798,189.832145995289,692.821247941798,-66.8142736005219,692.821247941798,252.703381200106,692.821247941798,223.069949413694,692.821247941798,206.485124901148,692.821247941798,196.808015189997,692.821247941798,190.727536992587
692.035191069915,-69.120981445865,692.035191069915,251.022486302801,692.035191069915,222.126658174863,692.035191069915,205.574846190651,692.035191069915,195.836537245503,692.035191069915,190.090003925073,692.035191069915,-66.9826740545033,692.035191069915,252.317184695699,692.035191069915,222.720581925626,692.035191069915,206.230874530569,692.035191069915,196.623926170925,692.035191069915,190.591892153268
691.249134198035,-69.699482561392,691.249134198035,250.337829925236,691.249134198035,221.498948234617,691.249134198035,205.148278109325,691.249134198035,195.402805773075,691.249134198035,189.795663152215,691.249134198035,-67.1519631511771,691.249134198035,251.927685484353,691.249134198035,222.369904795627,691.249134198035,205.976101125942,691.249134198035,196.43951493715,691.249134198035,190.456001885811
690.463077326153,-69.9614866413851,690.463077326153,249.578983011523,690.463077326153,221.08811903302,690.463077326153,204.986607597745,690.463077326153,195.866078339859,690.463077326153,189.61228836934,690.463077326153,-67.3221511275638,690.463077326153,251.534839502662,690.463077326153,222.017914284504,690.463077326153,205.720802199487,690.463077326153,196.254778997051,690.463077326153,190.319864160195
689.677020454275,-70.3386264272549,689.677020454275,249.78327217905,689.677020454275,220.805241338814,689.677020454275,204.368799792244,689.677020454275,195.31256687673,689.677020454275,189.311073438671,689.677020454275,-67.4932484842031,689.677020454275,251.138602080735,689.677020454275,221.664606707619,689.677020454275,205.464975251641,689.677020454275,196.069715846533,689.677020454275,190.183476936233
688.890963582394,-70.0032103032151,688.890963582394,248.455444572379,688.890963582394,220.345810624361,688.890963582394,204.606668159627,688.890963582394,195.038005225025,688.890963582394,189.93642334159,688.890963582394,-67.6652659969445,688.890963582394,250.738927940279,688.890963582394,221.3099784362,688.890963582394,205.208617770913,688.890963582394,195.884322968821,688.890963582394,190.046838163377
688.104906710513,-70.4129159642382,688.104906710513,248.623202006293,688.104906710513,220.09913425069,688.104906710513,204.154837037318,688.104906710513,194.990983502041,688.104906710513,189.380090008986,688.104906710513,-67.837587458778,688.104906710513,250.336337604218,688.104906710513,220.954309227558,688.104906710513,204.951870770316,688.104906710513,195.698683063752,688.104906710513,189.910003497143
